Drill Listing
=============
Drill: .008  Tool: 1  Feed: 0  Speed: 0
X 775590  Y 496850
X 772440  Y 496850
X 772440  Y 500000
X 775590  Y 500000
X 775590  Y 503149
X 788188  Y 503149
X 785039  Y 503149
X 794488  Y 503149
X 781889  Y 503149
X 778740  Y 503149
X 800787  Y 503149
X 797637  Y 503149
X 788188  Y 500000
X 794488  Y 500000
X 778740  Y 500000
X 781889  Y 500000
X 785039  Y 500000
X 800787  Y 500000
X 797637  Y 500000
X 794488  Y 496850
X 788188  Y 496850
X 785039  Y 496850
X 778740  Y 496850
X 781889  Y 496850
X 800787  Y 496850
X 797637  Y 496850
X 794488  Y 493700
X 785039  Y 493700
X 788188  Y 493700
X 781889  Y 493700
X 778740  Y 493700
X 800787  Y 493700
X 797637  Y 493700
X 794488  Y 490551
X 788188  Y 490551
X 785039  Y 490551
X 778740  Y 490551
X 781889  Y 490551
X 797637  Y 490551
X 800787  Y 490551
X 778740  Y 487401
X 781889  Y 487401
X 785039  Y 487401
X 788188  Y 487401
X 794488  Y 487401
X 800787  Y 487401
X 797637  Y 487401
X 785039  Y 481102
X 788188  Y 481102
X 778740  Y 481102
X 781889  Y 481102
X 794488  Y 481102
X 800787  Y 481102
X 797637  Y 481102
X 788188  Y 477952
X 794488  Y 477952
X 778740  Y 477952
X 781889  Y 477952
X 785039  Y 477952
X 800787  Y 477952
X 797637  Y 477952
X 785039  Y 474803
X 794488  Y 474803
X 788188  Y 474803
X 781889  Y 474803
X 778740  Y 474803
X 797637  Y 474803
X 800787  Y 474803
X 794488  Y 471653
X 778740  Y 471653
X 781889  Y 471653
X 788188  Y 471653
X 785039  Y 471653
X 797637  Y 471653
X 800787  Y 471653
X 781889  Y 468503
X 785039  Y 468503
X 794488  Y 468503
X 788188  Y 468503
X 778740  Y 468503
X 797637  Y 468503
X 800787  Y 468503
X 800787  Y 353543
X 797637  Y 353543
X 794488  Y 353543
X 781889  Y 353543
X 778740  Y 353543
X 785039  Y 353543
X 788188  Y 353543
X 794488  Y 350393
X 797637  Y 350393
X 788188  Y 350393
X 800787  Y 350393
X 778740  Y 350393
X 781889  Y 350393
X 785039  Y 350393
X 788188  Y 347244
X 797637  Y 347244
X 785039  Y 347244
X 800787  Y 347244
X 794488  Y 347244
X 781889  Y 347244
X 778740  Y 347244
X 788188  Y 344094
X 800787  Y 344094
X 797637  Y 344094
X 778740  Y 344094
X 785039  Y 344094
X 794488  Y 344094
X 781889  Y 344094
X 788188  Y 340944
X 794488  Y 340944
X 781889  Y 340944
X 800787  Y 340944
X 785039  Y 340944
X 797637  Y 340944
X 778740  Y 340944
X 788188  Y 337795
X 785039  Y 337795
X 797637  Y 337795
X 800787  Y 337795
X 794488  Y 337795
X 778740  Y 337795
X 781889  Y 337795
X 794488  Y 331496
X 788188  Y 331496
X 781889  Y 331496
X 785039  Y 331496
X 797637  Y 331496
X 778740  Y 331496
X 800787  Y 331496
X 788188  Y 328346
X 800787  Y 328346
X 785039  Y 328346
X 797637  Y 328346
X 781889  Y 328346
X 778740  Y 328346
X 794488  Y 328346
X 785039  Y 325196
X 797637  Y 325196
X 778740  Y 325196
X 788188  Y 325196
X 781889  Y 325196
X 800787  Y 325196
X 794488  Y 325196
X 797637  Y 322047
X 778740  Y 322047
X 794488  Y 322047
X 800787  Y 322047
X 781889  Y 322047
X 785039  Y 322047
X 788188  Y 322047
X 781889  Y 318897
X 788188  Y 318897
X 778740  Y 318897
X 800787  Y 318897
X 797637  Y 318897
X 794488  Y 318897
X 785039  Y 318897
X 796850  Y 276377
X 794488  Y 203937
X 800787  Y 203937
X 781889  Y 203937
X 788188  Y 203937
X 778740  Y 203937
X 785039  Y 203937
X 797637  Y 203937
X 794488  Y 200787
X 785039  Y 200787
X 781889  Y 200787
X 778740  Y 200787
X 797637  Y 200787
X 800787  Y 200787
X 788188  Y 200787
X 781889  Y 197637
X 797637  Y 197637
X 800787  Y 197637
X 794488  Y 197637
X 788188  Y 197637
X 778740  Y 197637
X 785039  Y 197637
X 788188  Y 194488
X 785039  Y 194488
X 797637  Y 194488
X 800787  Y 194488
X 794488  Y 194488
X 778740  Y 194488
X 781889  Y 194488
X 794488  Y 191338
X 778740  Y 191338
X 797637  Y 191338
X 788188  Y 191338
X 785039  Y 191338
X 800787  Y 191338
X 781889  Y 191338
X 788188  Y 188188
X 778740  Y 188188
X 794488  Y 188188
X 800787  Y 188188
X 785039  Y 188188
X 797637  Y 188188
X 781889  Y 188188
X 785039  Y 181889
X 797637  Y 181889
X 800787  Y 181889
X 794488  Y 181889
X 781889  Y 181889
X 788188  Y 181889
X 778740  Y 181889
X 794488  Y 178740
X 778740  Y 178740
X 800787  Y 178740
X 781889  Y 178740
X 797637  Y 178740
X 788188  Y 178740
X 785039  Y 178740
X 797637  Y 175590
X 785039  Y 175590
X 778740  Y 175590
X 794488  Y 175590
X 800787  Y 175590
X 781889  Y 175590
X 788188  Y 175590
X 800787  Y 172440
X 785039  Y 172440
X 788188  Y 172440
X 781889  Y 172440
X 778740  Y 172440
X 794488  Y 172440
X 797637  Y 172440
X 785039  Y 169291
X 797637  Y 169291
X 778740  Y 169291
X 781889  Y 169291
X 788188  Y 169291
X 794488  Y 169291
X 800787  Y 169291
X 796850  Y 126771
X 807086  Y 126771
X 827559  Y 126771
X 817322  Y 126771
X 803937  Y 169291
X 807086  Y 169291
X 810236  Y 169291
X 807086  Y 172440
X 803937  Y 172440
X 803937  Y 175590
X 807086  Y 175590
X 803937  Y 178740
X 807086  Y 178740
X 803937  Y 181889
X 807086  Y 181889
X 810236  Y 188188
X 803937  Y 188188
X 807086  Y 188188
X 803937  Y 191338
X 807086  Y 191338
X 810236  Y 191338
X 803937  Y 194488
X 807086  Y 194488
X 810236  Y 194488
X 803937  Y 197637
X 810236  Y 197637
X 807086  Y 197637
X 807086  Y 200787
X 810236  Y 200787
X 803937  Y 200787
X 803937  Y 203937
X 807086  Y 203937
X 807086  Y 276377
X 817322  Y 276377
X 827559  Y 276377
X 803937  Y 318897
X 810236  Y 318897
X 807086  Y 318897
X 803937  Y 322047
X 807086  Y 322047
X 807086  Y 325196
X 803937  Y 325196
X 803937  Y 328346
X 807086  Y 328346
X 803937  Y 331496
X 807086  Y 331496
X 807086  Y 337795
X 810236  Y 337795
X 803937  Y 337795
X 807086  Y 340944
X 803937  Y 340944
X 810236  Y 340944
X 810236  Y 344094
X 803937  Y 344094
X 807086  Y 344094
X 810236  Y 347244
X 807086  Y 347244
X 803937  Y 347244
X 810236  Y 350393
X 807086  Y 350393
X 803937  Y 350393
X 803937  Y 353543
X 807086  Y 353543
X 807086  Y 468503
X 803937  Y 468503
X 810236  Y 468503
X 807086  Y 471653
X 803937  Y 471653
X 807086  Y 474803
X 803937  Y 474803
X 807086  Y 477952
X 803937  Y 477952
X 803937  Y 481102
X 807086  Y 481102
X 807086  Y 487401
X 810236  Y 487401
X 803937  Y 487401
X 810236  Y 490551
X 807086  Y 490551
X 803937  Y 490551
X 810236  Y 493700
X 807086  Y 493700
X 803937  Y 493700
X 807086  Y 496850
X 803937  Y 496850
X 810236  Y 496850
X 807086  Y 500000
X 803937  Y 500000
X 810236  Y 500000
X 807086  Y 503149
X 803937  Y 503149
X 895275  Y 425196
X 892125  Y 425196
X 888976  Y 425196
X 885826  Y 425196
X 882677  Y 425196
X 898425  Y 425196
X 895275  Y 422047
X 892125  Y 422047
X 888976  Y 422047
X 885826  Y 422047
X 898425  Y 422047
X 895275  Y 418897
X 892125  Y 418897
X 888976  Y 418897
X 885826  Y 418897
X 898425  Y 418897
X 898425  Y 415748
X 895275  Y 415748
X 892125  Y 415748
X 888976  Y 415748
X 885826  Y 415748
X 898425  Y 412598
X 895275  Y 412598
X 892125  Y 412598
X 888976  Y 412598
X 885826  Y 412598
X 885826  Y 406299
X 892125  Y 406299
X 895275  Y 406299
X 888976  Y 406299
X 882677  Y 406299
X 898425  Y 406299
X 895275  Y 403149
X 888976  Y 403149
X 892125  Y 403149
X 885826  Y 403149
X 882677  Y 403149
X 898425  Y 403149
X 895275  Y 400000
X 892125  Y 400000
X 888976  Y 400000
X 885826  Y 400000
X 882677  Y 400000
X 898425  Y 400000
X 895275  Y 396850
X 892125  Y 396850
X 888976  Y 396850
X 885826  Y 396850
X 882677  Y 396850
X 898425  Y 396850
X 892125  Y 393700
X 888976  Y 393700
X 885826  Y 393700
X 895275  Y 393700
X 882677  Y 393700
X 898425  Y 393700
X 895275  Y 390551
X 892125  Y 390551
X 888976  Y 390551
X 885826  Y 390551
X 898425  Y 390551
X 882677  Y 275590
X 888976  Y 275590
X 885826  Y 275590
X 898425  Y 275590
X 892125  Y 275590
X 895275  Y 275590
X 888976  Y 272440
X 898425  Y 272440
X 892125  Y 272440
X 885826  Y 272440
X 895275  Y 272440
X 898425  Y 269291
X 888976  Y 269291
X 895275  Y 269291
X 892125  Y 269291
X 885826  Y 269291
X 885826  Y 266141
X 898425  Y 266141
X 895275  Y 266141
X 892125  Y 266141
X 888976  Y 266141
X 885826  Y 262992
X 888976  Y 262992
X 898425  Y 262992
X 895275  Y 262992
X 892125  Y 262992
X 895275  Y 256692
X 892125  Y 256692
X 885826  Y 256692
X 888976  Y 256692
X 898425  Y 256692
X 882677  Y 256692
X 882677  Y 253543
X 895275  Y 253543
X 898425  Y 253543
X 888976  Y 253543
X 892125  Y 253543
X 885826  Y 253543
X 892125  Y 250393
X 895275  Y 250393
X 882677  Y 250393
X 888976  Y 250393
X 885826  Y 250393
X 898425  Y 250393
X 898425  Y 247244
X 895275  Y 247244
X 882677  Y 247244
X 892125  Y 247244
X 888976  Y 247244
X 885826  Y 247244
X 888976  Y 244094
X 882677  Y 244094
X 898425  Y 244094
X 885826  Y 244094
X 892125  Y 244094
X 895275  Y 244094
X 898425  Y 240944
X 888976  Y 240944
X 895275  Y 240944
X 892125  Y 240944
X 885826  Y 240944
X 885826  Y 125984
X 882677  Y 125984
X 898425  Y 125984
X 892125  Y 125984
X 888976  Y 125984
X 895275  Y 125984
X 888976  Y 122834
X 895275  Y 122834
X 892125  Y 122834
X 898425  Y 122834
X 885826  Y 122834
X 895275  Y 119685
X 898425  Y 119685
X 888976  Y 119685
X 885826  Y 119685
X 892125  Y 119685
X 898425  Y 116535
X 895275  Y 116535
X 892125  Y 116535
X 888976  Y 116535
X 885826  Y 116535
X 898425  Y 113385
X 895275  Y 113385
X 885826  Y 113385
X 888976  Y 113385
X 892125  Y 113385
X 895275  Y 107086
X 882677  Y 107086
X 888976  Y 107086
X 892125  Y 107086
X 885826  Y 107086
X 898425  Y 107086
X 895275  Y 103937
X 882677  Y 103937
X 892125  Y 103937
X 885826  Y 103937
X 888976  Y 103937
X 898425  Y 103937
X 892125  Y 100787
X 898425  Y 100787
X 882677  Y 100787
X 885826  Y 100787
X 888976  Y 100787
X 895275  Y 100787
X 882677  Y 97637
X 895275  Y 97637
X 898425  Y 97637
X 892125  Y 97637
X 888976  Y 97637
X 885826  Y 97637
X 888976  Y 94488
X 892125  Y 94488
X 885826  Y 94488
X 882677  Y 94488
X 895275  Y 94488
X 898425  Y 94488
X 885826  Y 91338
X 892125  Y 91338
X 888976  Y 91338
X 895275  Y 91338
X 898425  Y 91338
X 907874  Y 91338
X 904724  Y 91338
X 911023  Y 91338
X 914173  Y 91338
X 917322  Y 91338
X 907874  Y 94488
X 904724  Y 94488
X 911023  Y 94488
X 914173  Y 94488
X 920472  Y 94488
X 917322  Y 94488
X 914173  Y 97637
X 904724  Y 97637
X 907874  Y 97637
X 917322  Y 97637
X 920472  Y 97637
X 911023  Y 97637
X 911023  Y 100787
X 914173  Y 100787
X 907874  Y 100787
X 917322  Y 100787
X 904724  Y 100787
X 920472  Y 100787
X 904724  Y 103937
X 914173  Y 103937
X 911023  Y 103937
X 917322  Y 103937
X 920472  Y 103937
X 907874  Y 103937
X 914173  Y 107086
X 911023  Y 107086
X 904724  Y 107086
X 907874  Y 107086
X 917322  Y 107086
X 920472  Y 107086
X 907874  Y 113385
X 904724  Y 113385
X 920472  Y 113385
X 917322  Y 113385
X 911023  Y 113385
X 914173  Y 113385
X 920462  Y 116525
X 907874  Y 116535
X 904724  Y 116535
X 917322  Y 116535
X 914173  Y 116535
X 911023  Y 116535
X 914173  Y 119685
X 917322  Y 119685
X 907874  Y 119685
X 911023  Y 119685
X 904724  Y 119685
X 920472  Y 122834
X 917322  Y 122834
X 914173  Y 122834
X 907874  Y 122834
X 911023  Y 122834
X 904724  Y 122834
X 917322  Y 125984
X 911023  Y 125984
X 914173  Y 125984
X 904724  Y 125984
X 907874  Y 125984
X 928346  Y 159448
X 904724  Y 240944
X 907874  Y 240944
X 911023  Y 240944
X 914173  Y 240944
X 917322  Y 240944
X 904724  Y 244094
X 907874  Y 244094
X 920472  Y 244094
X 914173  Y 244094
X 911023  Y 244094
X 917322  Y 244094
X 914173  Y 247244
X 907874  Y 247244
X 904724  Y 247244
X 911023  Y 247244
X 920472  Y 247244
X 917322  Y 247244
X 920472  Y 250393
X 911023  Y 250393
X 914173  Y 250393
X 904724  Y 250393
X 907874  Y 250393
X 917322  Y 250393
X 917322  Y 253543
X 914173  Y 253543
X 907874  Y 253543
X 904724  Y 253543
X 920472  Y 253543
X 911023  Y 253543
X 911023  Y 256692
X 907874  Y 256692
X 914173  Y 256692
X 904724  Y 256692
X 920472  Y 256692
X 917322  Y 256692
X 904724  Y 262992
X 911023  Y 262992
X 920472  Y 262992
X 914173  Y 262992
X 917322  Y 262992
X 907874  Y 262992
X 920462  Y 266132
X 911023  Y 266141
X 917322  Y 266141
X 914173  Y 266141
X 904724  Y 266141
X 907874  Y 266141
X 914173  Y 269291
X 907874  Y 269291
X 904724  Y 269291
X 911023  Y 269291
X 917322  Y 269291
X 914173  Y 272440
X 911023  Y 272440
X 907874  Y 272440
X 920472  Y 272440
X 904724  Y 272440
X 917322  Y 272440
X 907874  Y 275590
X 911023  Y 275590
X 914173  Y 275590
X 917322  Y 275590
X 904724  Y 275590
X 928346  Y 309055
X 904724  Y 390551
X 917322  Y 390551
X 914173  Y 390551
X 911023  Y 390551
X 907874  Y 390551
X 911023  Y 393700
X 907874  Y 393700
X 904724  Y 393700
X 914173  Y 393700
X 917322  Y 393700
X 920472  Y 393700
X 920472  Y 396850
X 914173  Y 396850
X 917322  Y 396850
X 907874  Y 396850
X 904724  Y 396850
X 911023  Y 396850
X 914173  Y 400000
X 911023  Y 400000
X 917322  Y 400000
X 907874  Y 400000
X 904724  Y 400000
X 920472  Y 400000
X 920472  Y 403149
X 907874  Y 403149
X 911023  Y 403149
X 917322  Y 403149
X 904724  Y 403149
X 914173  Y 403149
X 917322  Y 406299
X 904724  Y 406299
X 907874  Y 406299
X 920472  Y 406299
X 914173  Y 406299
X 911023  Y 406299
X 904724  Y 412598
X 907874  Y 412598
X 920472  Y 412598
X 911023  Y 412598
X 914173  Y 412598
X 917322  Y 412598
X 920462  Y 415738
X 907874  Y 415748
X 917322  Y 415748
X 914173  Y 415748
X 911023  Y 415748
X 904724  Y 415748
X 911023  Y 418897
X 917322  Y 418897
X 914173  Y 418897
X 904724  Y 418897
X 907874  Y 418897
X 904724  Y 422047
X 920472  Y 422047
X 914173  Y 422047
X 911023  Y 422047
X 907874  Y 422047
X 917322  Y 422047
X 914173  Y 425196
X 911023  Y 425196
X 917322  Y 425196
X 907874  Y 425196
X 904724  Y 425196
X 928346  Y 458661
X 936614  Y 467322
X 933858  Y 458661
X 939370  Y 458661
X 936614  Y 317716
X 939370  Y 309055
X 933858  Y 309055
X 936614  Y 168110
X 939370  Y 159448
X 933858  Y 159448

Drill: .012  Tool: 2  Feed: 0  Speed: 0
X 97244  Y 89370
X 101574  Y 94094
X 101574  Y 99212
X 93996  Y 112696
X 60039  Y 113681
X 72342  Y 119094
X 75984  Y 119094
X 79724  Y 119094
X 65944  Y 126476
X 93996  Y 126476
X 87598  Y 126476
X 83661  Y 126476
X 100393  Y 129921
X 82677  Y 130905
X 81692  Y 136811
X 98031  Y 318897
X 90551  Y 322834
X 94488  Y 326771
X 126968  Y 326771
X 149606  Y 229330
X 144685  Y 229330
X 146496  Y 210629
X 151496  Y 210629
X 134448  Y 209842
X 134448  Y 195669
X 134448  Y 189763
X 146496  Y 179133
X 141338  Y 179133
X 151968  Y 157086
X 147244  Y 143700
X 149606  Y 137795
X 149606  Y 131889
X 146456  Y 125984
X 153937  Y 84764
X 178149  Y 88090
X 166338  Y 115649
X 170090  Y 115649
X 162586  Y 115649
X 169291  Y 120078
X 176181  Y 121062
X 156299  Y 122834
X 176181  Y 130413
X 172736  Y 131397
X 159448  Y 137795
X 172736  Y 137795
X 165354  Y 143700
X 161417  Y 143700
X 176181  Y 144685
X 161417  Y 150590
X 171259  Y 156003
X 176181  Y 156003
X 166338  Y 156003
X 166338  Y 168799
X 156496  Y 179133
X 171496  Y 179133
X 161496  Y 179133
X 166496  Y 210629
X 161496  Y 210629
X 156496  Y 221259
X 171259  Y 221259
X 159448  Y 229330
X 174704  Y 229330
X 164862  Y 229330
X 169783  Y 229330
X 154527  Y 229330
X 169783  Y 298720
X 173228  Y 307086
X 158464  Y 475393
X 181102  Y 526574
X 184547  Y 299212
X 189468  Y 299212
X 179625  Y 297244
X 179665  Y 287893
X 194665  Y 287893
X 189370  Y 260629
X 184645  Y 255118
X 194665  Y 240157
X 199665  Y 240157
X 191141  Y 233858
X 184645  Y 233858
X 179625  Y 229330
X 201574  Y 218700
X 201574  Y 213188
X 189665  Y 170275
X 197145  Y 170275
X 183562  Y 167814
X 200295  Y 158661
X 183562  Y 156988
X 198523  Y 154527
X 183562  Y 153051
X 183562  Y 139271
X 201082  Y 131889
X 195964  Y 131889
X 192913  Y 120570
X 203248  Y 109744
X 183562  Y 109251
X 181102  Y 106299
X 186023  Y 106299
X 198326  Y 100393
X 189960  Y 96948
X 191929  Y 88090
X 182578  Y 84645
X 187500  Y 84645
X 208661  Y 105807
X 213582  Y 105807
X 208661  Y 116633
X 213582  Y 116633
X 219488  Y 121062
X 211614  Y 126181
X 213582  Y 131889
X 210629  Y 158956
X 220472  Y 158956
X 215551  Y 168307
X 205472  Y 176712
X 225472  Y 176712
X 210629  Y 221062
X 220472  Y 221062
X 223425  Y 229330
X 204665  Y 240157
X 209665  Y 240157
X 223425  Y 240157
X 228346  Y 240157
X 228405  Y 257874
X 204665  Y 287893
X 228405  Y 287893
X 223405  Y 287893
X 204724  Y 299212
X 209645  Y 299212
X 223425  Y 299212
X 220472  Y 307480
X 232283  Y 425196
X 236220  Y 425196
X 240157  Y 425196
X 244094  Y 425196
X 236220  Y 421259
X 232283  Y 421259
X 240157  Y 421259
X 244094  Y 421259
X 236220  Y 417322
X 232283  Y 417322
X 240157  Y 417322
X 244094  Y 417322
X 236220  Y 413385
X 232283  Y 413385
X 240157  Y 413385
X 244094  Y 413385
X 232283  Y 409448
X 248031  Y 409448
X 232283  Y 405511
X 232283  Y 401574
X 232283  Y 397637
X 241338  Y 397637
X 232283  Y 393700
X 232283  Y 389763
X 242125  Y 387795
X 232283  Y 385826
X 248031  Y 384645
X 236220  Y 381889
X 232283  Y 381889
X 244094  Y 381889
X 240157  Y 381889
X 252952  Y 333661
X 243405  Y 287893
X 253405  Y 287893
X 248405  Y 287893
X 238405  Y 287893
X 233405  Y 287893
X 233405  Y 268897
X 248405  Y 266141
X 253444  Y 240157
X 243602  Y 240157
X 233267  Y 240157
X 248523  Y 240157
X 238188  Y 240157
X 253346  Y 222834
X 235236  Y 221062
X 230314  Y 221062
X 249803  Y 212648
X 235472  Y 179133
X 230314  Y 168307
X 248080  Y 158661
X 243110  Y 158267
X 243110  Y 144488
X 243110  Y 131496
X 243110  Y 117322
X 237795  Y 100393
X 235433  Y 82677
X 230314  Y 82677
X 262401  Y 110236
X 273129  Y 118110
X 269094  Y 120866
X 254625  Y 120866
X 267421  Y 131496
X 267421  Y 144094
X 269094  Y 154724
X 263779  Y 157874
X 257283  Y 165748
X 257283  Y 176673
X 269291  Y 179133
X 264370  Y 214566
X 274212  Y 214566
X 269291  Y 220472
X 259448  Y 220472
X 258366  Y 229330
X 269832  Y 233267
X 263632  Y 233267
X 278405  Y 240157
X 273405  Y 240157
X 258366  Y 240157
X 258267  Y 255118
X 263405  Y 287893
X 273405  Y 287893
X 258405  Y 287893
X 258366  Y 299212
X 277952  Y 318897
X 259055  Y 325590
X 259055  Y 329921
X 277559  Y 337598
X 265748  Y 337598
X 262204  Y 349212
X 271653  Y 349212
X 271653  Y 356692
X 266929  Y 356692
X 276377  Y 356692
X 262204  Y 360629
X 259055  Y 381889
X 270669  Y 383464
X 261811  Y 397637
X 258267  Y 397637
X 277559  Y 397637
X 265354  Y 410629
X 274015  Y 411023
X 268700  Y 411811
X 253937  Y 437007
X 259842  Y 437007
X 265748  Y 437007
X 277559  Y 437007
X 253937  Y 440944
X 259842  Y 440944
X 265748  Y 440944
X 277559  Y 440944
X 259842  Y 444881
X 253937  Y 444881
X 265748  Y 444881
X 277559  Y 444881
X 265748  Y 448818
X 277559  Y 448818
X 253937  Y 448818
X 259842  Y 448818
X 303149  Y 500000
X 303149  Y 496062
X 303149  Y 492125
X 303149  Y 488188
X 289370  Y 448818
X 283464  Y 448818
X 289370  Y 444881
X 283464  Y 444881
X 289370  Y 440944
X 283464  Y 440944
X 289370  Y 437007
X 283464  Y 437007
X 295275  Y 425196
X 299212  Y 425196
X 303149  Y 425196
X 295275  Y 421259
X 299212  Y 421259
X 303149  Y 421259
X 295275  Y 417322
X 299212  Y 417322
X 303149  Y 417322
X 295275  Y 413385
X 303149  Y 413385
X 299212  Y 413385
X 285039  Y 411023
X 297244  Y 410629
X 291338  Y 405905
X 291338  Y 400787
X 281496  Y 397637
X 285433  Y 397637
X 294685  Y 394685
X 299212  Y 393700
X 303149  Y 393700
X 279921  Y 390944
X 303149  Y 389763
X 299212  Y 389763
X 291338  Y 389763
X 295275  Y 389763
X 279921  Y 388582
X 291338  Y 385826
X 303149  Y 385826
X 295275  Y 385826
X 299212  Y 385826
X 284055  Y 383464
X 295275  Y 381889
X 299212  Y 381889
X 303149  Y 381889
X 291338  Y 381889
X 279133  Y 363385
X 279133  Y 349212
X 286909  Y 345472
X 302362  Y 335826
X 302165  Y 327755
X 302165  Y 321850
X 288385  Y 299606
X 302165  Y 299212
X 302145  Y 287893
X 302145  Y 251968
X 283405  Y 240157
X 288405  Y 240157
X 302145  Y 240157
X 302165  Y 229330
X 279133  Y 220472
X 284448  Y 214566
X 295472  Y 200196
X 299212  Y 189074
X 284291  Y 179133
X 279291  Y 179133
X 299212  Y 178740
X 299212  Y 166043
X 301968  Y 138976
X 279527  Y 118110
X 295472  Y 110039
X 299212  Y 91633
X 299212  Y 68602
X 295472  Y 58464
X 299212  Y 45374
X 299212  Y 35137
X 299212  Y 22342
X 322834  Y 22342
X 322834  Y 45275
X 309645  Y 58464
X 322244  Y 58464
X 309645  Y 103740
X 322244  Y 103740
X 309645  Y 110039
X 322244  Y 110039
X 305118  Y 125000
X 324803  Y 148720
X 318897  Y 154625
X 305118  Y 154625
X 318897  Y 158267
X 309645  Y 200196
X 322244  Y 200196
X 317145  Y 240157
X 322145  Y 240157
X 307145  Y 240157
X 312145  Y 240157
X 327145  Y 240157
X 307145  Y 254724
X 327145  Y 263385
X 312145  Y 274803
X 322145  Y 287893
X 327145  Y 287893
X 317145  Y 287893
X 312145  Y 287893
X 307145  Y 287893
X 307086  Y 381889
X 307086  Y 385826
X 307086  Y 389763
X 307086  Y 393700
X 307086  Y 397637
X 303937  Y 400787
X 307086  Y 401574
X 318897  Y 404724
X 307086  Y 405511
X 307086  Y 409448
X 307086  Y 413385
X 307086  Y 417322
X 307086  Y 421259
X 307086  Y 425196
X 309055  Y 488188
X 314960  Y 488188
X 326771  Y 488188
X 314960  Y 492125
X 309055  Y 492125
X 326771  Y 492125
X 314960  Y 496062
X 309055  Y 496062
X 326771  Y 496062
X 309055  Y 500000
X 314960  Y 500000
X 326771  Y 500000
X 332677  Y 500000
X 338582  Y 500000
X 332677  Y 496062
X 338582  Y 496062
X 332677  Y 492125
X 338582  Y 492125
X 332677  Y 488188
X 338582  Y 488188
X 328740  Y 450393
X 337401  Y 447244
X 333464  Y 417716
X 347637  Y 417716
X 337007  Y 388681
X 337007  Y 383562
X 333464  Y 362598
X 347637  Y 362598
X 337401  Y 343799
X 337401  Y 333562
X 337401  Y 328444
X 332145  Y 308858
X 337106  Y 299212
X 332145  Y 287893
X 352145  Y 287893
X 337145  Y 287893
X 337007  Y 260629
X 337145  Y 240157
X 332145  Y 240157
X 349606  Y 234251
X 343307  Y 234251
X 351968  Y 229527
X 337106  Y 229330
X 336417  Y 200196
X 332185  Y 189074
X 351377  Y 175590
X 351377  Y 172047
X 351377  Y 168503
X 332677  Y 166043
X 330708  Y 147736
X 344881  Y 114173
X 336417  Y 110039
X 341338  Y 94881
X 336614  Y 93503
X 338582  Y 89074
X 342519  Y 86515
X 338582  Y 83956
X 342519  Y 81397
X 338582  Y 78838
X 342519  Y 76279
X 338582  Y 73720
X 332677  Y 68602
X 336417  Y 58464
X 351181  Y 47637
X 351181  Y 44094
X 351181  Y 40551
X 351181  Y 37007
X 332283  Y 22342
X 370078  Y 25984
X 370078  Y 31496
X 370078  Y 35039
X 370078  Y 44488
X 362204  Y 168503
X 362204  Y 177952
X 364960  Y 181102
X 357283  Y 220472
X 367125  Y 240157
X 362204  Y 240157
X 357283  Y 240157
X 367125  Y 299212
X 362204  Y 299212
X 367618  Y 325295
X 371062  Y 351476
X 360236  Y 362598
X 374803  Y 368897
X 360236  Y 368897
X 364173  Y 380708
X 370866  Y 383562
X 373622  Y 386220
X 376968  Y 388681
X 372047  Y 391338
X 376968  Y 393799
X 372047  Y 396456
X 376968  Y 398917
X 372047  Y 401574
X 376968  Y 404035
X 372047  Y 406496
X 374803  Y 417716
X 360629  Y 417716
X 360629  Y 424015
X 374803  Y 424015
X 367716  Y 429527
X 361023  Y 474114
X 361023  Y 479232
X 361220  Y 489468
X 370866  Y 508267
X 371259  Y 514566
X 357086  Y 514566
X 385039  Y 514566
X 398818  Y 514566
X 385039  Y 508267
X 398818  Y 508267
X 413385  Y 507874
X 421259  Y 507874
X 394685  Y 497145
X 426617  Y 484251
X 412795  Y 483661
X 414370  Y 480118
X 412795  Y 476574
X 414370  Y 473031
X 391240  Y 470964
X 424409  Y 467716
X 410925  Y 444881
X 411023  Y 439960
X 411023  Y 435039
X 411023  Y 430118
X 392125  Y 429527
X 411023  Y 425196
X 392125  Y 418503
X 415748  Y 371653
X 426771  Y 366141
X 415748  Y 366141
X 413385  Y 362204
X 405118  Y 354724
X 389763  Y 351771
X 408267  Y 351574
X 397637  Y 348228
X 397637  Y 344685
X 411417  Y 341338
X 397637  Y 341141
X 426617  Y 334645
X 397637  Y 327362
X 424409  Y 318110
X 410925  Y 295275
X 411023  Y 290354
X 411023  Y 285433
X 411023  Y 280511
X 411023  Y 275590
X 415748  Y 222834
X 415748  Y 216535
X 426771  Y 216535
X 415748  Y 210236
X 426617  Y 185039
X 424015  Y 168503
X 414862  Y 161417
X 405511  Y 147244
X 394881  Y 147244
X 410925  Y 145669
X 394881  Y 142322
X 411023  Y 140748
X 387401  Y 140738
X 394685  Y 136950
X 411023  Y 135826
X 411023  Y 130905
X 397824  Y 127952
X 411023  Y 125984
X 388582  Y 74015
X 415748  Y 73228
X 422047  Y 66929
X 415748  Y 66929
X 433070  Y 66929
X 435039  Y 148622
X 448818  Y 159842
X 443307  Y 159842
X 434251  Y 168503
X 444488  Y 168503
X 447089  Y 185039
X 441970  Y 185039
X 452206  Y 185039
X 436853  Y 185039
X 431733  Y 185039
X 451631  Y 196850
X 438131  Y 196850
X 435039  Y 298720
